,index,season,episode,episode_num,rank,missc,contestant,outcome,eliminated,participant,minichalw,finale,penultimate
1459,1460,S10,10,S10E10,6.0,1.0,Monét X Change,,1.0,1,0.0,0,0
1468,1469,S10,11,S10E11,1.0,0.0,Aquaria,,0.0,1,0.0,0,0
1469,1470,S10,11,S10E11,2.0,0.0,Eureka O'Hara,,0.0,1,0.0,0,0
1470,1471,S10,11,S10E11,2.0,0.0,Kameron Michaels,,0.0,1,0.0,0,0
1471,1472,S10,11,S10E11,4.0,0.0,Asia O'Hara,,0.0,1,1.0,0,0
1472,1473,S10,11,S10E11,5.0,0.0,Miz Cracker,,1.0,1,0.0,0,0
1482,1483,S10,14,S10E14,1.0,0.0,Aquaria,QUEEN SUPREME,0.0,1,0.0,1,0
1483,1484,S10,14,S10E14,2.0,0.0,Eureka O'Hara,FINALE,0.0,1,0.0,1,0
1484,1485,S10,14,S10E14,2.0,0.0,Kameron Michaels,FINALE,0.0,1,0.0,1,0
1485,1486,S10,14,S10E14,4.0,0.0,Asia O'Hara,FINALE,0.0,1,0.0,1,0
1496,1497,S11,1,S11E1,1.0,0.0,Yvie Oddly,,0.0,1,0.0,0,0
1497,1498,S11,1,S11E1,2.0,0.0,Brooke Lynn Hytes,,0.0,1,0.0,0,0
1498,1499,S11,1,S11E1,3.0,0.0,A'Keria C. Davenport,,0.0,1,0.0,0,0
1499,1500,S11,1,S11E1,3.0,0.0,Silky Nutmeg Ganache,,0.0,1,0.0,0,0
1500,1501,S11,1,S11E1,5.0,0.0,Vanessa Vanjie Mateo,,0.0,1,0.0,0,0
1501,1502,S11,1,S11E1,6.0,1.0,Nina West,,0.0,1,0.0,0,0
1502,1503,S11,1,S11E1,7.0,0.0,Shuga Cain,,0.0,1,0.0,0,0
1503,1504,S11,1,S11E1,8.0,0.0,Plastique Tiara,,0.0,1,0.0,0,0
1504,1505,S11,1,S11E1,9.0,0.0,Ra'Jah O'Hara,,0.0,1,0.0,0,0
1505,1506,S11,1,S11E1,10.0,0.0,Scarlet Envy,,0.0,1,0.0,0,0
1506,1507,S11,1,S11E1,11.0,0.0,Ariel Versace,,0.0,1,0.0,0,0
1507,1508,S11,1,S11E1,11.0,0.0,Mercedes Iman Diamond,,0.0,1,0.0,0,0
1508,1509,S11,1,S11E1,13.0,0.0,Honey Davenport,,0.0,1,0.0,0,0
1509,1510,S11,1,S11E1,14.0,0.0,Kahanna Montrese,,0.0,1,0.0,0,0
1510,1511,S11,1,S11E1,15.0,0.0,Soju,,1.0,1,0.0,0,0
1511,1512,S11,2,S11E2,1.0,0.0,Yvie Oddly,,0.0,1,0.0,0,0
1512,1513,S11,2,S11E2,2.0,0.0,Brooke Lynn Hytes,,0.0,1,0.0,0,0
1513,1514,S11,2,S11E2,3.0,0.0,A'Keria C. Davenport,,0.0,1,0.0,0,0
1514,1515,S11,2,S11E2,3.0,0.0,Silky Nutmeg Ganache,,0.0,1,0.0,0,0
1515,1516,S11,2,S11E2,5.0,0.0,Vanessa Vanjie Mateo,,0.0,1,0.0,0,0
1516,1517,S11,2,S11E2,6.0,1.0,Nina West,,0.0,1,0.0,0,0
1517,1518,S11,2,S11E2,7.0,0.0,Shuga Cain,,0.0,1,0.0,0,0
1518,1519,S11,2,S11E2,8.0,0.0,Plastique Tiara,,0.0,1,0.0,0,0
1519,1520,S11,2,S11E2,9.0,0.0,Ra'Jah O'Hara,,0.0,1,0.0,0,0
1520,1521,S11,2,S11E2,10.0,0.0,Scarlet Envy,,0.0,1,0.0,0,0
1521,1522,S11,2,S11E2,11.0,0.0,Ariel Versace,,0.0,1,0.0,0,0
1522,1523,S11,2,S11E2,11.0,0.0,Mercedes Iman Diamond,,0.0,1,0.0,0,0
1523,1524,S11,2,S11E2,13.0,0.0,Honey Davenport,,0.0,1,0.0,0,0
1524,1525,S11,2,S11E2,14.0,0.0,Kahanna Montrese,,1.0,1,0.0,0,0
1526,1527,S11,3,S11E3,1.0,0.0,Yvie Oddly,,0.0,1,0.0,0,0
1527,1528,S11,3,S11E3,2.0,0.0,Brooke Lynn Hytes,,0.0,1,0.0,0,0
1528,1529,S11,3,S11E3,3.0,0.0,A'Keria C. Davenport,,0.0,1,0.0,0,0
1529,1530,S11,3,S11E3,3.0,0.0,Silky Nutmeg Ganache,,0.0,1,0.0,0,0
1530,1531,S11,3,S11E3,5.0,0.0,Vanessa Vanjie Mateo,,0.0,1,0.0,0,0
1531,1532,S11,3,S11E3,6.0,1.0,Nina West,,0.0,1,0.0,0,0
1532,1533,S11,3,S11E3,7.0,0.0,Shuga Cain,,0.0,1,0.0,0,0
1533,1534,S11,3,S11E3,8.0,0.0,Plastique Tiara,,0.0,1,0.0,0,0
1534,1535,S11,3,S11E3,9.0,0.0,Ra'Jah O'Hara,,0.0,1,0.0,0,0
1535,1536,S11,3,S11E3,10.0,0.0,Scarlet Envy,,0.0,1,0.0,0,0
1536,1537,S11,3,S11E3,11.0,0.0,Ariel Versace,,0.0,1,0.0,0,0
1537,1538,S11,3,S11E3,11.0,0.0,Mercedes Iman Diamond,,0.0,1,0.0,0,0
1538,1539,S11,3,S11E3,13.0,0.0,Honey Davenport,,1.0,1,0.0,0,0
1541,1542,S11,4,S11E4,1.0,0.0,Yvie Oddly,,0.0,1,0.0,0,0
1542,1543,S11,4,S11E4,2.0,0.0,Brooke Lynn Hytes,,0.0,1,0.0,0,0
1543,1544,S11,4,S11E4,3.0,0.0,A'Keria C. Davenport,,0.0,1,0.0,0,0
1544,1545,S11,4,S11E4,3.0,0.0,Silky Nutmeg Ganache,,0.0,1,0.0,0,0
1545,1546,S11,4,S11E4,5.0,0.0,Vanessa Vanjie Mateo,,0.0,1,0.0,0,0
1546,1547,S11,4,S11E4,6.0,1.0,Nina West,,0.0,1,0.0,0,0
1547,1548,S11,4,S11E4,7.0,0.0,Shuga Cain,,0.0,1,0.0,0,0
1548,1549,S11,4,S11E4,8.0,0.0,Plastique Tiara,,0.0,1,0.0,0,0
1549,1550,S11,4,S11E4,9.0,0.0,Ra'Jah O'Hara,,0.0,1,0.0,0,0
1550,1551,S11,4,S11E4,10.0,0.0,Scarlet Envy,,0.0,1,0.0,0,0
1551,1552,S11,4,S11E4,11.0,0.0,Ariel Versace,,0.0,1,0.0,0,0
1552,1553,S11,4,S11E4,11.0,0.0,Mercedes Iman Diamond,,1.0,1,0.0,0,0
1556,1557,S11,5,S11E5,1.0,0.0,Yvie Oddly,,0.0,1,0.0,0,0
1557,1558,S11,5,S11E5,2.0,0.0,Brooke Lynn Hytes,,0.0,1,0.0,0,0
1558,1559,S11,5,S11E5,3.0,0.0,A'Keria C. Davenport,,0.0,1,0.0,0,0
1559,1560,S11,5,S11E5,3.0,0.0,Silky Nutmeg Ganache,,0.0,1,0.0,0,0
1560,1561,S11,5,S11E5,5.0,0.0,Vanessa Vanjie Mateo,,0.0,1,0.0,0,0
1561,1562,S11,5,S11E5,6.0,1.0,Nina West,,0.0,1,0.0,0,0
1562,1563,S11,5,S11E5,7.0,0.0,Shuga Cain,,0.0,1,0.0,0,0
1563,1564,S11,5,S11E5,8.0,0.0,Plastique Tiara,,0.0,1,0.0,0,0
1564,1565,S11,5,S11E5,9.0,0.0,Ra'Jah O'Hara,,0.0,1,0.0,0,0
1565,1566,S11,5,S11E5,10.0,0.0,Scarlet Envy,,0.0,1,0.0,0,0
1566,1567,S11,5,S11E5,11.0,0.0,Ariel Versace,,1.0,1,0.0,0,0
1571,1572,S11,6,S11E6,1.0,0.0,Yvie Oddly,,0.0,1,0.0,0,0
1572,1573,S11,6,S11E6,2.0,0.0,Brooke Lynn Hytes,,0.0,1,0.0,0,0
1573,1574,S11,6,S11E6,3.0,0.0,A'Keria C. Davenport,,0.0,1,0.0,0,0
1574,1575,S11,6,S11E6,3.0,0.0,Silky Nutmeg Ganache,,0.0,1,0.0,0,0
1575,1576,S11,6,S11E6,5.0,0.0,Vanessa Vanjie Mateo,,0.0,1,0.0,0,0
1576,1577,S11,6,S11E6,6.0,1.0,Nina West,,0.0,1,0.0,0,0
1577,1578,S11,6,S11E6,7.0,0.0,Shuga Cain,,0.0,1,0.0,0,0
1578,1579,S11,6,S11E6,8.0,0.0,Plastique Tiara,,0.0,1,0.0,0,0
1579,1580,S11,6,S11E6,9.0,0.0,Ra'Jah O'Hara,,0.0,1,0.0,0,0
1580,1581,S11,6,S11E6,10.0,0.0,Scarlet Envy,,1.0,1,0.0,0,0
1586,1587,S11,7,S11E7,1.0,0.0,Yvie Oddly,,0.0,1,0.0,0,0
1587,1588,S11,7,S11E7,2.0,0.0,Brooke Lynn Hytes,,0.0,1,0.0,0,0
1588,1589,S11,7,S11E7,3.0,0.0,A'Keria C. Davenport,,0.0,1,0.0,0,0
1589,1590,S11,7,S11E7,3.0,0.0,Silky Nutmeg Ganache,,0.0,1,0.0,0,0
1590,1591,S11,7,S11E7,5.0,0.0,Vanessa Vanjie Mateo,,0.0,1,0.0,0,0
1591,1592,S11,7,S11E7,6.0,1.0,Nina West,,0.0,1,0.0,0,0
1592,1593,S11,7,S11E7,7.0,0.0,Shuga Cain,,0.0,1,0.0,0,0
1593,1594,S11,7,S11E7,8.0,0.0,Plastique Tiara,,0.0,1,0.0,0,0
1594,1595,S11,7,S11E7,9.0,0.0,Ra'Jah O'Hara,,1.0,1,0.0,0,0
1601,1602,S11,8,S11E8,1.0,0.0,Yvie Oddly,,0.0,1,0.0,0,0
1602,1603,S11,8,S11E8,2.0,0.0,Brooke Lynn Hytes,,0.0,1,0.0,0,0
1603,1604,S11,8,S11E8,3.0,0.0,A'Keria C. Davenport,,0.0,1,0.0,0,0
1604,1605,S11,8,S11E8,3.0,0.0,Silky Nutmeg Ganache,,0.0,1,0.0,0,0
1605,1606,S11,8,S11E8,5.0,0.0,Vanessa Vanjie Mateo,,0.0,1,0.0,0,0
1606,1607,S11,8,S11E8,6.0,1.0,Nina West,,0.0,1,0.0,0,0
1607,1608,S11,8,S11E8,7.0,0.0,Shuga Cain,,0.0,1,0.0,0,0
1608,1609,S11,8,S11E8,8.0,0.0,Plastique Tiara,,0.0,1,0.0,0,0
1616,1617,S11,9,S11E9,1.0,0.0,Yvie Oddly,,0.0,1,0.0,0,0
1617,1618,S11,9,S11E9,2.0,0.0,Brooke Lynn Hytes,,0.0,1,0.0,0,0
1618,1619,S11,9,S11E9,3.0,0.0,A'Keria C. Davenport,,0.0,1,0.0,0,0
1619,1620,S11,9,S11E9,3.0,0.0,Silky Nutmeg Ganache,,0.0,1,0.0,0,0
1620,1621,S11,9,S11E9,5.0,0.0,Vanessa Vanjie Mateo,,0.0,1,0.0,0,0
1621,1622,S11,9,S11E9,6.0,1.0,Nina West,,0.0,1,0.0,0,0
1622,1623,S11,9,S11E9,7.0,0.0,Shuga Cain,,0.0,1,0.0,0,0
1623,1624,S11,9,S11E9,8.0,0.0,Plastique Tiara,,1.0,1,0.0,0,0
1631,1632,S11,10,S11E10,1.0,0.0,Yvie Oddly,,0.0,1,0.0,0,0
1632,1633,S11,10,S11E10,2.0,0.0,Brooke Lynn Hytes,,0.0,1,0.0,0,0
1633,1634,S11,10,S11E10,3.0,0.0,A'Keria C. Davenport,,0.0,1,0.0,0,0
1634,1635,S11,10,S11E10,3.0,0.0,Silky Nutmeg Ganache,,0.0,1,0.0,0,0
1635,1636,S11,10,S11E10,5.0,0.0,Vanessa Vanjie Mateo,,0.0,1,0.0,0,0
1636,1637,S11,10,S11E10,6.0,1.0,Nina West,,0.0,1,0.0,0,0
1637,1638,S11,10,S11E10,7.0,0.0,Shuga Cain,,1.0,1,0.0,0,0
1646,1647,S11,11,S11E11,1.0,0.0,Yvie Oddly,,0.0,1,0.0,0,0
1647,1648,S11,11,S11E11,2.0,0.0,Brooke Lynn Hytes,,0.0,1,0.0,0,0
1648,1649,S11,11,S11E11,3.0,0.0,A'Keria C. Davenport,,0.0,1,0.0,0,0
1649,1650,S11,11,S11E11,3.0,0.0,Silky Nutmeg Ganache,,0.0,1,0.0,0,0
1650,1651,S11,11,S11E11,5.0,0.0,Vanessa Vanjie Mateo,,0.0,1,0.0,0,0
1651,1652,S11,11,S11E11,6.0,1.0,Nina West,,1.0,1,0.0,0,0
1661,1662,S11,12,S11E12,1.0,0.0,Yvie Oddly,,0.0,1,0.0,0,0
1662,1663,S11,12,S11E12,2.0,0.0,Brooke Lynn Hytes,,0.0,1,0.0,0,0
1663,1664,S11,12,S11E12,3.0,0.0,A'Keria C. Davenport,,0.0,1,0.0,0,0
1664,1665,S11,12,S11E12,3.0,0.0,Silky Nutmeg Ganache,,0.0,1,0.0,0,0
1665,1666,S11,12,S11E12,5.0,0.0,Vanessa Vanjie Mateo,,1.0,1,0.0,0,0
1691,1692,S11,14,S11E14,1.0,0.0,Yvie Oddly,QUEEN SUPREME,0.0,1,0.0,1,0
1692,1693,S11,14,S11E14,2.0,0.0,Brooke Lynn Hytes,FINALE,0.0,1,0.0,1,0
1693,1694,S11,14,S11E14,3.0,0.0,A'Keria C. Davenport,FINALE,0.0,1,0.0,1,0
1694,1695,S11,14,S11E14,3.0,0.0,Silky Nutmeg Ganache,FINALE,0.0,1,0.0,1,0
1707,1708,S12,1,S12E1,2.0,0.0,Crystal Methyd,,0.0,1,0.0,0,0
1708,1709,S12,1,S12E1,2.0,0.0,Gigi Goode,,0.0,1,0.0,0,0
1709,1710,S12,1,S12E1,4.0,0.0,Jackie Cox,,0.0,1,0.0,0,0
1710,1711,S12,1,S12E1,5.0,1.0,Heidi N Closet,,0.0,1,0.0,0,0
1711,1712,S12,1,S12E1,6.0,0.0,Widow Von'Du,,0.0,1,0.0,0,0
1713,1714,S12,1,S12E1,8.0,0.0,Brita,,0.0,1,0.0,0,0
1715,1716,S12,1,S12E1,10.0,0.0,Nicky Doll,,0.0,1,0.0,0,0
1719,1720,S12,2,S12E2,1.0,0.0,Jaida Essence Hall,,0.0,1,0.0,0,0
1725,1726,S12,2,S12E2,7.0,0.0,Jan,,0.0,1,0.0,0,0
1727,1728,S12,2,S12E2,9.0,0.0,Aiden Zhane,,0.0,1,0.0,0,0
1729,1730,S12,2,S12E2,11.0,0.0,Rock M. Sakura,,0.0,1,0.0,0,0
1730,1731,S12,2,S12E2,12.0,0.0,Dahlia Sin,,0.0,1,0.0,0,0
1731,1732,S12,2,S12E2,,,Sherry Pie,,0.0,1,0.0,0,0
1732,1733,S12,3,S12E3,1.0,0.0,Jaida Essence Hall,,0.0,1,0.0,0,0
1733,1734,S12,3,S12E3,2.0,0.0,Crystal Methyd,,0.0,1,0.0,0,0
1734,1735,S12,3,S12E3,2.0,0.0,Gigi Goode,,0.0,1,0.0,0,0
1735,1736,S12,3,S12E3,4.0,0.0,Jackie Cox,,0.0,1,0.0,0,0
1736,1737,S12,3,S12E3,5.0,1.0,Heidi N Closet,,0.0,1,0.0,0,0
1737,1738,S12,3,S12E3,6.0,0.0,Widow Von'Du,,0.0,1,0.0,0,0
1738,1739,S12,3,S12E3,7.0,0.0,Jan,,0.0,1,0.0,0,0
1739,1740,S12,3,S12E3,8.0,0.0,Brita,,0.0,1,0.0,0,0
1740,1741,S12,3,S12E3,9.0,0.0,Aiden Zhane,,0.0,1,0.0,0,0
1741,1742,S12,3,S12E3,10.0,0.0,Nicky Doll,,0.0,1,0.0,0,0
1742,1743,S12,3,S12E3,11.0,0.0,Rock M. Sakura,,0.0,1,0.0,0,0
1743,1744,S12,3,S12E3,12.0,0.0,Dahlia Sin,,1.0,1,0.0,0,0
1744,1745,S12,3,S12E3,,,Sherry Pie,,0.0,1,0.0,0,0
1745,1746,S12,4,S12E4,1.0,0.0,Jaida Essence Hall,,0.0,1,0.0,0,0
1746,1747,S12,4,S12E4,2.0,0.0,Crystal Methyd,,0.0,1,0.0,0,0
1747,1748,S12,4,S12E4,2.0,0.0,Gigi Goode,,0.0,1,0.0,0,0
1748,1749,S12,4,S12E4,4.0,0.0,Jackie Cox,,0.0,1,0.0,0,0
1749,1750,S12,4,S12E4,5.0,1.0,Heidi N Closet,,0.0,1,0.0,0,0
1750,1751,S12,4,S12E4,6.0,0.0,Widow Von'Du,,0.0,1,0.0,0,0
1751,1752,S12,4,S12E4,7.0,0.0,Jan,,0.0,1,0.0,0,0
1752,1753,S12,4,S12E4,8.0,0.0,Brita,,0.0,1,0.0,0,0
1753,1754,S12,4,S12E4,9.0,0.0,Aiden Zhane,,0.0,1,0.0,0,0
1754,1755,S12,4,S12E4,10.0,0.0,Nicky Doll,,0.0,1,0.0,0,0
1755,1756,S12,4,S12E4,11.0,0.0,Rock M. Sakura,,1.0,1,0.0,0,0
1757,1758,S12,4,S12E4,,,Sherry Pie,,0.0,1,0.0,0,0
1758,1759,S12,5,S12E5,1.0,0.0,Jaida Essence Hall,,0.0,1,0.0,0,0
1759,1760,S12,5,S12E5,2.0,0.0,Crystal Methyd,,0.0,1,0.0,0,0
1760,1761,S12,5,S12E5,2.0,0.0,Gigi Goode,,0.0,1,0.0,0,0
1761,1762,S12,5,S12E5,4.0,0.0,Jackie Cox,,0.0,1,0.0,0,0
1762,1763,S12,5,S12E5,5.0,1.0,Heidi N Closet,,0.0,1,0.0,0,0
1763,1764,S12,5,S12E5,6.0,0.0,Widow Von'Du,,0.0,1,0.0,0,0
1764,1765,S12,5,S12E5,7.0,0.0,Jan,,0.0,1,0.0,0,0
1765,1766,S12,5,S12E5,8.0,0.0,Brita,,0.0,1,0.0,0,0
1766,1767,S12,5,S12E5,9.0,0.0,Aiden Zhane,,0.0,1,0.0,0,0
1767,1768,S12,5,S12E5,10.0,0.0,Nicky Doll,,1.0,1,0.0,0,0
1770,1771,S12,5,S12E5,,,Sherry Pie,,0.0,1,0.0,0,0
1771,1772,S12,6,S12E6,1.0,0.0,Jaida Essence Hall,,0.0,1,0.0,0,0
1772,1773,S12,6,S12E6,2.0,0.0,Crystal Methyd,,0.0,1,0.0,0,0
1773,1774,S12,6,S12E6,2.0,0.0,Gigi Goode,,0.0,1,0.0,0,0
1774,1775,S12,6,S12E6,4.0,0.0,Jackie Cox,,0.0,1,0.0,0,0
1775,1776,S12,6,S12E6,5.0,1.0,Heidi N Closet,,0.0,1,0.0,0,0
1776,1777,S12,6,S12E6,6.0,0.0,Widow Von'Du,,0.0,1,0.0,0,0
1777,1778,S12,6,S12E6,7.0,0.0,Jan,,0.0,1,0.0,0,0
1778,1779,S12,6,S12E6,8.0,0.0,Brita,,0.0,1,0.0,0,0
1779,1780,S12,6,S12E6,9.0,0.0,Aiden Zhane,,1.0,1,0.0,0,0
1783,1784,S12,6,S12E6,,,Sherry Pie,,0.0,1,0.0,0,0
1784,1785,S12,7,S12E7,1.0,0.0,Jaida Essence Hall,,0.0,1,0.0,0,0
1785,1786,S12,7,S12E7,2.0,0.0,Crystal Methyd,,0.0,1,0.0,0,0
1786,1787,S12,7,S12E7,2.0,0.0,Gigi Goode,,0.0,1,0.0,0,0
1787,1788,S12,7,S12E7,4.0,0.0,Jackie Cox,,0.0,1,0.0,0,0
1788,1789,S12,7,S12E7,5.0,1.0,Heidi N Closet,,0.0,1,0.0,0,0
1789,1790,S12,7,S12E7,6.0,0.0,Widow Von'Du,,0.0,1,0.0,0,0
1790,1791,S12,7,S12E7,7.0,0.0,Jan,,0.0,1,0.0,0,0
1791,1792,S12,7,S12E7,8.0,0.0,Brita,,1.0,1,0.0,0,0
1796,1797,S12,7,S12E7,,,Sherry Pie,,0.0,1,0.0,0,0
1797,1798,S12,8,S12E8,1.0,0.0,Jaida Essence Hall,,0.0,1,0.0,0,0
1798,1799,S12,8,S12E8,2.0,0.0,Crystal Methyd,,0.0,1,0.0,0,0
1799,1800,S12,8,S12E8,2.0,0.0,Gigi Goode,,0.0,1,0.0,0,0
1800,1801,S12,8,S12E8,4.0,0.0,Jackie Cox,,0.0,1,0.0,0,0
1801,1802,S12,8,S12E8,5.0,1.0,Heidi N Closet,,0.0,1,0.0,0,0
1802,1803,S12,8,S12E8,6.0,0.0,Widow Von'Du,,0.0,1,0.0,0,0
1803,1804,S12,8,S12E8,7.0,0.0,Jan,,1.0,1,0.0,0,0
1809,1810,S12,8,S12E8,,,Sherry Pie,,0.0,1,0.0,0,0
1810,1811,S12,9,S12E9,1.0,0.0,Jaida Essence Hall,,0.0,1,0.0,0,0
1811,1812,S12,9,S12E9,2.0,0.0,Crystal Methyd,,0.0,1,0.0,0,0
1812,1813,S12,9,S12E9,2.0,0.0,Gigi Goode,,0.0,1,0.0,0,0
1813,1814,S12,9,S12E9,4.0,0.0,Jackie Cox,,0.0,1,0.0,0,0
1814,1815,S12,9,S12E9,5.0,1.0,Heidi N Closet,,0.0,1,0.0,0,0
1815,1816,S12,9,S12E9,6.0,0.0,Widow Von'Du,,1.0,1,0.0,0,0
1822,1823,S12,9,S12E9,,,Sherry Pie,,0.0,1,0.0,0,0
1823,1824,S12,10,S12E10,1.0,0.0,Jaida Essence Hall,,0.0,1,0.0,0,0
1824,1825,S12,10,S12E10,2.0,0.0,Crystal Methyd,,0.0,1,0.0,0,0
1825,1826,S12,10,S12E10,2.0,0.0,Gigi Goode,,0.0,1,0.0,0,0
1826,1827,S12,10,S12E10,4.0,0.0,Jackie Cox,,0.0,1,0.0,0,0
1827,1828,S12,10,S12E10,5.0,1.0,Heidi N Closet,,0.0,1,0.0,0,0
1835,1836,S12,10,S12E10,,,Sherry Pie,,0.0,1,0.0,0,0
1836,1837,S12,11,S12E11,1.0,0.0,Jaida Essence Hall,,0.0,1,0.0,0,0
1837,1838,S12,11,S12E11,2.0,0.0,Crystal Methyd,,0.0,1,0.0,0,0
1838,1839,S12,11,S12E11,2.0,0.0,Gigi Goode,,0.0,1,0.0,0,0
1839,1840,S12,11,S12E11,4.0,0.0,Jackie Cox,,0.0,1,0.0,0,0
1840,1841,S12,11,S12E11,5.0,1.0,Heidi N Closet,,1.0,1,0.0,0,0
1848,1849,S12,11,S12E11,,,Sherry Pie,,0.0,1,0.0,0,0
1849,1850,S12,12,S12E12,1.0,0.0,Jaida Essence Hall,,0.0,1,0.0,0,0
1850,1851,S12,12,S12E12,2.0,0.0,Crystal Methyd,,0.0,1,0.0,0,0
1851,1852,S12,12,S12E12,2.0,0.0,Gigi Goode,,0.0,1,0.0,0,0
1852,1853,S12,12,S12E12,4.0,0.0,Jackie Cox,,1.0,1,0.0,0,0
1861,1862,S12,12,S12E12,,,Sherry Pie,,0.0,1,0.0,0,0
1874,1875,S12,13,S12E13,,,Sherry Pie,,0.0,1,0.0,0,0
1875,1876,S12,14,S12E14,1.0,0.0,Jaida Essence Hall,QUEEN SUPREME,0.0,1,0.0,1,0
1876,1877,S12,14,S12E14,2.0,0.0,Crystal Methyd,FINALE,0.0,1,0.0,1,0
1877,1878,S12,14,S12E14,2.0,0.0,Gigi Goode,FINALE,0.0,1,0.0,1,0
